Samples,T1,T2,T5,T10,T15,L Max
1.0,3.7777743,3.7777743,3.7777743,3.94128,3.94128,3200.0
2.0,0.0,0.0,0.0,0.0,0.0,3200.0
3.0,0.0,0.0,0.0,0.0,0.8209033,3200.0
4.0,0.0,0.0,0.0,0.0,0.0,3200.0
5.0,0.0,0.0,0.0,0.0,0.0,3200.0
6.0,0.47698128,0.47698128,0.47698128,2.2970328,2.43994,3200.0
7.0,0.03701488,0.03701488,0.03701488,0.33936822,5.018653,3200.0
8.0,0.0,0.0,0.0,0.0,0.0,3200.0
9.0,13.160761,13.160761,13.160761,13.160761,16.360722,3200.0
10.0,30.221636,30.24758,30.361116,30.72238,31.186535,3200.0
11.0,0.0,0.0,0.0,0.0,0.0,3200.0
12.0,37.02318,37.02318,37.02318,37.02318,38.0013,3200.0
13.0,12.02771,12.02771,12.02771,12.1643915,12.1643915,3200.0
14.0,4.307603,4.307603,4.307603,6.192112,6.192112,3200.0
15.0,3.743353,3.743353,3.743353,3.743353,9.315374,3200.0
16.0,0.0,0.0,0.0,0.0,0.0,3200.0
17.0,4.016942,4.016942,4.016942,5.071618,5.071618,3200.0
18.0,0.0,0.0,0.0,0.0,0.0,3200.0
19.0,0.0,0.0,0.0,0.0,1.2314289,3200.0
20.0,0.0,0.0,0.0,0.0,0.0,3200.0
21.0,0.0,0.0,0.0,0.0,0.0,3200.0
22.0,0.0,0.0,0.0,0.0,0.0,3200.0
23.0,0.0,0.0,0.0,0.0,1.4487872,3200.0
24.0,0.0,0.0,0.0,0.0,12.254723,3200.0
25.0,0.0,0.0,0.0,0.0,0.0,3200.0
26.0,0.0,0.0,0.0,0.0,0.0,3200.0
27.0,0.0,0.0,0.0,1.1201582,5.837715,3200.0
28.0,0.0,0.0,0.0,0.0,0.0,3200.0
29.0,0.0,0.0,0.0,0.3777015,0.6451715,3200.0
30.0,1.9646578,1.9646578,1.9646578,1.9874132,6.4694715,3200.0
31.0,0.0,0.0,0.0,0.0,0.0,3200.0
32.0,21.748652,21.748652,21.748652,22.562057,23.320745,3200.0
33.0,0.0,0.0,0.0,0.0,0.0,3200.0
34.0,0.0,0.0,0.0,0.0,0.0,3200.0
35.0,1.1143546,1.1143546,1.2249529,1.5659175,2.1094058,3200.0
36.0,0.0,0.0,0.0,0.0,0.0,3200.0
37.0,0.0,0.0,0.0,0.0,0.0,3200.0
38.0,0.0,0.0,0.0,0.08667362,1.8428433,3200.0
