Samples,T1,T2,T5,T10,T15,L Max
83.0,376.42908,376.42908,376.42908,377.4132,379.82196,204800.0
84.0,5.6515384,5.6515384,5.6515384,7.192098,12.231409,204800.0
85.0,72.05834,72.21485,72.21485,72.78876,72.92782,204800.0
86.0,0.0,0.0,0.0,0.081781715,0.081781715,204800.0
87.0,46.38553,46.4665,46.623238,46.623238,47.03309,204800.0
88.0,63.7668,63.835186,64.07739,64.07739,64.57573,204800.0
89.0,0.0,0.0,0.0,0.0,0.0,204800.0
90.0,43.272728,43.272728,43.272728,44.33024,54.384613,204800.0
91.0,12.286851,12.286851,12.286851,13.428765,25.803387,204800.0
92.0,19.36459,19.36459,19.36459,19.526104,19.837988,204800.0
93.0,73.928215,73.928215,73.95282,74.46048,75.34628,204800.0
94.0,143.86488,143.86488,143.86488,144.07175,147.54416,204800.0
95.0,5.192517,5.192517,5.192517,5.192517,9.723322,204800.0
96.0,155.31891,155.31891,155.31891,155.35477,155.35477,204800.0
97.0,46.753147,46.86568,47.21961,49.37831,53.518906,204800.0
98.0,65.13989,65.13989,65.45235,70.20493,70.20493,204800.0
99.0,0.0,0.0,0.0,0.9095907,1.4888768,204800.0
100.0,77.6568,77.6568,78.13699,79.15417,79.31655,204800.0
101.0,90.449585,90.449585,90.449585,90.449585,91.778145,204800.0
102.0,6.3013735,6.3013735,6.3584585,7.073008,7.073008,204800.0
103.0,195.6747,195.74661,195.74661,196.24986,196.47095,204800.0
104.0,26.822023,26.822023,27.268808,27.379045,32.30968,204800.0
105.0,2.16761,2.16761,2.16761,2.16761,4.90145,204800.0
106.0,38.753117,38.753117,39.001793,39.078613,39.28039,204800.0
107.0,41.9441,41.9441,41.9441,42.822247,44.3468,204800.0
108.0,13.126558,13.1703615,13.596233,13.6544075,20.318626,204800.0
109.0,84.22057,84.22057,84.22057,85.760796,91.216064,204800.0
110.0,143.81807,143.81807,143.81807,144.10991,145.82649,204800.0
111.0,8.276433,8.276433,8.276433,8.903507,9.002213,204800.0
112.0,165.54323,165.54323,165.54323,166.26357,172.36583,204800.0
113.0,29.275751,29.319412,29.411987,29.52798,29.52798,204800.0
114.0,7.555536,7.6379175,8.45205,9.231223,9.682191,204800.0
115.0,202.71364,202.71364,202.71364,203.15714,203.41106,204800.0
116.0,6.6802926,6.6802926,6.7061667,6.7823844,6.7894526,204800.0
117.0,215.2073,215.2073,215.2073,215.2073,217.28804,204800.0
118.0,166.24948,166.24948,166.73076,166.73596,167.2078,204800.0
119.0,254.3233,254.41962,254.41962,254.65508,255.26903,204800.0
120.0,30.29998,30.29998,30.29998,31.599136,50.593037,204800.0
121.0,277.22476,277.22476,277.22476,277.7527,277.7527,204800.0
122.0,0.0,0.0,0.0,1.7111838,1.7111838,204800.0
123.0,40.255863,40.255863,40.255863,40.549435,41.94699,204800.0
124.0,29.980621,30.087296,30.087296,30.98165,32.03515,204800.0
125.0,10.485538,10.485538,10.485538,11.319635,19.042997,204800.0
126.0,49.472427,49.472427,49.99495,50.09967,50.68982,204800.0
127.0,0.0,0.0,0.0,0.0,0.0,204800.0
128.0,100.7672,100.7672,100.99027,102.124466,102.124466,204800.0
129.0,238.48416,238.48416,238.62363,239.01282,243.92133,204800.0
130.0,32.577393,32.577393,32.597385,33.362186,33.699596,204800.0
131.0,16.195908,16.320948,17.073551,17.257322,20.874563,204800.0
132.0,9.627737,9.775315,11.740255,29.61667,29.61667,204800.0
133.0,15.128934,15.128934,15.128934,16.319277,19.024933,204800.0
134.0,152.52232,152.52232,152.626,152.72687,162.12946,204800.0
135.0,6.9008703,6.9008703,6.9008703,6.959486,7.267168,204800.0
136.0,11.4116125,11.4116125,11.677848,11.8405075,11.8405075,204800.0
137.0,262.24866,262.24866,262.4595,262.57343,262.89322,204800.0
138.0,0.0,0.0,0.0,0.0,1.1258924,204800.0
139.0,0.0,0.0,0.0,0.05149257,0.20753324,204800.0
140.0,31.024536,31.182621,32.211723,33.013054,33.013054,204800.0
141.0,32.515816,32.515816,32.527878,33.706795,35.52932,204800.0
142.0,0.0,0.0,0.0,0.0,7.564616,204800.0
143.0,239.4992,239.4992,239.4992,239.4992,239.59146,204800.0
144.0,79.324905,79.324905,79.37217,80.81028,80.81028,204800.0
145.0,68.318085,68.318085,68.318085,68.3192,70.30349,204800.0
146.0,26.264963,26.264963,26.264963,26.286093,27.682007,204800.0
147.0,136.316,136.316,136.316,136.51527,137.40471,204800.0
148.0,38.5526,38.5526,39.160065,39.160065,39.214798,204800.0
149.0,112.21247,112.21247,112.7661,113.06206,121.0107,204800.0
150.0,85.763214,85.763214,86.00827,86.516495,87.035065,204800.0
151.0,97.06449,97.06449,97.23907,98.96568,112.63139,204800.0
152.0,0.0,0.0,0.0,0.0,0.0,204800.0
153.0,0.0,0.0,0.0,0.0,0.0,204800.0
154.0,6.495548,6.495548,6.495548,7.216942,16.819685,204800.0
155.0,160.1698,160.1698,160.42235,160.88274,161.19272,204800.0
156.0,0.0,0.0,0.0,0.66820604,3.1839993,204800.0
157.0,19.419662,19.419662,19.533539,20.07737,20.07737,204800.0
158.0,52.91909,53.02526,53.38983,54.687103,54.687103,204800.0
159.0,26.346424,26.346424,26.346424,26.483225,26.483225,204800.0
160.0,86.09799,86.09799,86.09799,86.09799,86.493706,204800.0
161.0,79.12884,79.20925,79.20925,79.35517,79.35517,204800.0
162.0,27.367771,27.367771,27.367771,28.156258,33.38732,204800.0
163.0,18.241009,18.241009,18.64788,18.64788,19.228302,204800.0
164.0,199.06664,199.06664,199.06664,199.65936,199.85965,204800.0
165.0,23.969206,23.969206,23.969206,24.600697,32.654823,204800.0
166.0,84.04602,84.04602,84.04602,84.624374,86.37809,204800.0
167.0,297.73392,297.73392,298.10263,298.4661,308.35614,204800.0
168.0,245.83208,245.83208,245.83208,246.10715,246.81764,204800.0
169.0,55.462067,55.462067,55.462067,57.286503,67.21482,204800.0
170.0,183.89526,183.98776,184.29459,184.29459,184.29459,204800.0
171.0,16.731924,16.731924,17.089718,17.91932,18.020067,204800.0
172.0,22.176388,22.176388,22.176388,23.048399,23.949669,204800.0
173.0,84.323746,84.323746,84.323746,84.855774,91.81655,204800.0
174.0,149.84009,149.88171,149.9325,149.9325,150.2423,204800.0
175.0,84.78031,84.78031,84.78031,86.108536,86.9886,204800.0
176.0,56.93345,56.93345,56.93345,56.93345,58.515648,204800.0
177.0,58.102818,58.102818,58.19346,58.374397,59.534576,204800.0
178.0,0.56896585,0.56896585,0.56896585,0.56896585,0.5787743,204800.0
179.0,75.06261,75.06261,75.06261,75.35676,75.982574,204800.0
180.0,1.5106306,1.5106306,1.5106306,1.8473892,4.066421,204800.0
181.0,3.451977,3.451977,3.451977,19.075134,19.075134,204800.0
182.0,35.979805,35.979805,35.979805,36.282375,37.449524,204800.0
183.0,70.47922,70.47922,70.47922,70.47922,86.54362,204800.0
184.0,28.371159,28.371159,28.371159,28.420712,29.108286,204800.0
185.0,69.0516,69.13822,69.63577,69.904724,69.904724,204800.0
186.0,9.060116,9.060116,10.224176,12.315611,35.11099,204800.0
187.0,38.148754,38.176876,38.176876,38.176876,39.001694,204800.0
188.0,1.0562654,1.0562654,1.3178575,1.6442943,2.4814541,204800.0
189.0,2.7699955,2.7699955,2.7699955,3.8663678,5.3608046,204800.0
190.0,37.801003,37.801003,37.801003,37.801003,38.01198,204800.0
191.0,36.7751,36.7751,36.857082,37.657326,38.88127,204800.0
192.0,228.35094,228.35094,228.35094,228.76183,231.61649,204800.0
193.0,9.901105,9.901105,10.362811,10.451022,10.451022,204800.0
194.0,100.58204,100.58204,101.0409,101.076904,102.34764,204800.0
195.0,2.3007808,2.3007808,3.0227149,3.7189991,3.9718735,204800.0
196.0,12.004049,12.004049,12.084476,13.001961,13.001961,204800.0
197.0,60.40494,60.43227,60.501907,60.65422,62.60004,204800.0
198.0,1.3389947,1.3389947,1.3389947,2.1728926,2.3332062,204800.0
199.0,9.301189,9.581769,9.917927,18.03896,18.03896,204800.0
200.0,16.351072,16.511837,17.067404,17.969572,24.604738,204800.0
201.0,5.5500526,5.5500526,5.570968,5.6062803,5.6062803,204800.0
202.0,23.18445,23.18445,23.18445,23.18445,23.245584,204800.0
203.0,9.258677,9.258677,9.478166,10.074941,10.772146,204800.0
204.0,0.0,0.0,0.0,0.58370006,3.538116,204800.0
205.0,86.0438,86.0438,86.07554,86.625534,87.5134,204800.0
206.0,94.31858,94.31858,94.31858,95.665115,106.342995,204800.0
207.0,81.53095,81.53095,81.53095,81.73925,82.014114,204800.0
208.0,0.0,0.0048074126,0.26398733,0.32275307,0.4938522,204800.0
209.0,3.3367984,3.3780415,3.9792972,4.3632846,5.233776,204800.0
210.0,54.577404,54.709145,56.070312,57.328938,57.328938,204800.0
211.0,94.02494,94.02494,94.02494,94.02494,94.16923,204800.0
212.0,256.3201,256.3201,256.3201,256.3201,257.43973,204800.0
213.0,224.87883,224.87883,224.9165,225.44533,226.0154,204800.0
214.0,33.47155,33.47155,33.47155,34.139145,35.481243,204800.0
215.0,18.252733,18.252733,18.252733,18.926394,19.48987,204800.0
216.0,5.966053,5.966053,6.3264213,6.988902,9.163419,204800.0
217.0,39.149323,39.149323,39.149323,39.629726,40.117397,204800.0
218.0,204.20648,204.20648,204.68546,204.80124,204.80124,204800.0
219.0,133.7963,133.7963,133.7963,133.83287,134.92883,204800.0
220.0,0.0,0.0,0.0,0.0,0.0,204800.0
221.0,87.15271,87.206726,87.714,87.95539,89.34037,204800.0
222.0,17.81525,17.81525,18.712074,19.765413,24.37946,204800.0
223.0,20.230972,20.230972,20.230972,20.65369,21.422781,204800.0
224.0,12.282183,12.282183,13.24795,14.893485,14.893485,204800.0
225.0,0.34253633,0.34253633,0.34253633,1.4108918,28.704979,204800.0
226.0,60.141937,60.141937,60.17187,60.847954,60.847954,204800.0
227.0,10.279397,10.279397,10.279397,12.039295,18.791801,204800.0
228.0,43.077976,43.077976,43.30741,43.913,43.913,204800.0
229.0,0.0,0.0,0.0,0.0,1.6293154,204800.0
230.0,110.36236,110.58892,110.58892,111.837975,112.53172,204800.0
231.0,3.9825363,3.9825363,3.9825363,4.77724,16.046011,204800.0
232.0,107.90088,107.90088,107.90088,108.1472,112.25945,204800.0
233.0,32.846027,32.846027,32.846027,33.271797,33.271797,204800.0
234.0,60.09754,60.09754,60.922146,61.05357,63.455994,204800.0
235.0,25.356226,25.356226,25.356226,26.7859,27.69459,204800.0
236.0,5.007134,5.007134,5.5936418,5.5936418,5.627802,204800.0
237.0,166.33409,166.33409,166.33409,166.3439,169.70233,204800.0
238.0,51.037266,51.037266,51.037266,93.78407,93.78407,204800.0
239.0,17.005138,17.005138,17.005138,17.337582,22.758886,204800.0
240.0,54.731304,54.731304,54.731304,54.83532,54.83532,204800.0
241.0,3.6666408,3.6666408,3.6666408,3.6666408,6.6259017,204800.0
242.0,45.87984,45.87984,46.466507,46.814228,48.363678,204800.0
243.0,1.752013,2.34343,2.6005368,5.8837643,5.8837643,204800.0
244.0,38.69551,38.69551,38.69551,38.69551,38.923603,204800.0
245.0,6.0566287,6.0566287,6.2618895,6.50446,6.758948,204800.0
246.0,2.3073354,2.3073354,2.3073354,2.3073354,3.090567,204800.0
247.0,57.32917,57.32917,57.32917,57.32917,60.035538,204800.0
248.0,30.689392,30.689392,30.689392,30.689392,34.272823,204800.0
249.0,36.057175,36.057175,36.54139,36.54139,36.54139,204800.0
250.0,47.97313,47.97313,48.341057,48.571712,48.91572,204800.0
