Samples,T1,T2,T5,T10,T15,L Max
46.0,0.0,0.0,0.0,0.0,0.0,200.0
47.0,0.0,0.0,0.0,0.0,0.0,200.0
48.0,0.0,0.0,0.0,0.0,0.0,200.0
49.0,0.0,0.0,0.0,0.0,0.0,200.0
50.0,0.0,0.0,0.0,0.0,6.1430845,200.0
51.0,0.0,0.0,0.0,0.0,0.0,200.0
52.0,0.0,0.0,0.0,0.0,0.0,200.0
53.0,0.0,0.0,0.0,0.0,1.9817442,200.0
54.0,0.0,0.0,0.0,0.0,0.0,200.0
55.0,0.0,0.0,0.0,0.08071172,0.08071172,200.0
56.0,0.0,0.0,0.0,0.0,0.0,200.0
57.0,0.0,0.0,0.0,0.0,0.0,200.0
58.0,0.0,0.0,0.0,0.0,0.0,200.0
59.0,0.0,0.0,0.0,0.0,0.0,200.0
60.0,0.0,0.0,0.0,0.5674063,0.8522129,200.0
61.0,0.0,0.0,0.0,0.0,0.0,200.0
62.0,0.0,0.0,0.0,0.0,3.4901357,200.0
63.0,0.0,0.0,0.0,0.0,0.0,200.0
64.0,0.0,0.0,0.0,0.0,0.0,200.0
65.0,0.0,0.0,0.0,0.0,0.0,200.0
66.0,0.0,0.0,0.0,4.1052465,4.1052465,200.0
67.0,0.0,0.0,0.0,0.0,0.62341964,200.0
68.0,0.0,0.0,0.0,0.0,0.0,200.0
69.0,0.0,0.0,0.0,0.0,0.0,200.0
70.0,4.9233565,4.9233565,4.9233565,5.1469145,5.151595,200.0
71.0,0.0,0.0,0.0,0.0,0.0,200.0
72.0,0.0,0.0,0.0,0.0,0.520349,200.0
73.0,0.0,0.0,0.0,0.0,1.2272284,200.0
74.0,0.0,0.0,0.0,0.0,0.0,200.0
75.0,0.0,0.0,0.0,0.0,0.0,200.0
76.0,0.0,0.0,0.0,0.0,0.0,200.0
77.0,0.0,0.0,0.0,0.0,0.0,200.0
78.0,0.0,0.0,0.0,0.0,0.0,200.0
79.0,0.0,0.0,0.0,0.0,0.0,200.0
80.0,0.0,0.0,0.0,0.0,0.0,200.0
81.0,0.0,0.0,0.0,0.0,0.0,200.0
82.0,0.0,0.0,0.0,0.0,0.0,200.0
83.0,0.0,0.0,0.0,0.5104873,1.2198347,200.0
84.0,0.0,0.0,0.008003913,0.45354235,6.8605294,200.0
85.0,0.0,0.0,0.0,0.0,3.0049143,200.0
86.0,0.0,0.0,0.0,0.0,0.0,200.0
87.0,0.0,0.0,0.0,0.0,0.0,200.0
88.0,0.0,0.0,0.0,0.0,0.0,200.0
89.0,0.0,0.0,0.0,0.0,0.0,200.0
90.0,10.575537,10.575537,10.575537,10.575537,12.263599,200.0
91.0,0.0,0.0,0.0,0.0,0.0,200.0
92.0,0.4246831,0.4246831,0.47914886,0.47914886,1.0553565,200.0
93.0,0.0,0.0,0.0,0.0,0.0,200.0
94.0,0.0,0.0,0.0,0.0,0.0,200.0
95.0,0.0,0.0,0.0,0.0,2.049484,200.0
96.0,0.0,0.0,0.0,0.0,0.0,200.0
97.0,0.0,0.0,0.0,0.0,0.0,200.0
98.0,0.0,0.0,0.0,0.0,0.0,200.0
99.0,0.0,0.0,0.0,0.0,0.0,200.0
100.0,0.0,0.0,0.0,0.0,0.0,200.0
101.0,0.0,0.0,0.0,0.0,0.0,200.0
102.0,0.0,0.0,0.0,0.0,0.0,200.0
103.0,0.0,0.0,0.0,0.0,0.0,200.0
104.0,0.0,0.0,0.0,0.0,0.0,200.0
105.0,0.0,0.0,0.0,0.0,0.0,200.0
106.0,0.0,0.0,0.0,0.0,0.0,200.0
107.0,0.0,0.0,0.0,0.15268205,0.41984677,200.0
108.0,0.0,0.0,0.0,0.0,0.0,200.0
109.0,0.0,0.0,0.0,0.0,0.0,200.0
110.0,0.0,0.0,0.0,0.0,0.0,200.0
111.0,0.0,0.0,0.0,0.0,0.0,200.0
112.0,0.0,0.0,0.0,0.0,1.4369977,200.0
113.0,0.0,0.0,0.0,0.0,0.0,200.0
114.0,0.0,0.0,0.0,0.0,0.8655001,200.0
115.0,18.728615,18.728615,19.322037,20.875563,20.875563,200.0
116.0,0.0,0.0,0.0,0.0,0.0,200.0
117.0,0.0,0.0,0.0,0.0,0.0,200.0
118.0,0.0,0.0,0.0,0.0,0.0,200.0
119.0,0.0,0.0,0.0,0.0,0.0,200.0
120.0,0.0,0.0,0.0,0.0,5.788745,200.0
121.0,0.0,0.0,0.0,0.0,0.38233566,200.0
122.0,0.0,0.0,0.0,0.0,0.0,200.0
123.0,0.0,0.0,0.0,0.0,5.49677,200.0
124.0,0.0,0.0,0.0,0.0,0.2284947,200.0
125.0,0.0,0.0,0.0,0.0,0.6466826,200.0
126.0,0.0,0.0,0.0,0.0,10.888377,200.0
127.0,2.5678556,2.5678556,2.5678556,2.776963,7.938173,200.0
128.0,0.0,0.0,0.0,0.0,0.0,200.0
129.0,0.0,0.0,0.0,0.0,0.0,200.0
130.0,0.0,0.0,0.0,0.0,0.0,200.0
131.0,0.0,0.0,0.0,0.0,0.0,200.0
132.0,0.0,0.0,0.0,0.030731604,0.9475257,200.0
133.0,0.0,0.0,0.0,0.0,0.0,200.0
134.0,0.0,0.0,0.0,0.0,0.0,200.0
135.0,0.0,0.0,0.0,0.0,0.0,200.0
136.0,0.0,0.0,0.0,0.0,0.0,200.0
137.0,0.0,0.0,0.0,0.0,5.5178604,200.0
138.0,0.0,0.0,0.0,0.0,0.0,200.0
139.0,0.0,0.0,0.0,0.0,0.0,200.0
140.0,0.0,0.0,0.0,0.0,0.0,200.0
141.0,0.0,0.0,0.0,0.0,0.0,200.0
142.0,0.0,0.0,0.0,0.0,0.0,200.0
143.0,0.0,0.0,0.0,0.0,0.0,200.0
144.0,0.0,0.0,0.0,0.0,0.0,200.0
145.0,0.0,0.0,0.0,0.0,0.0,200.0
146.0,0.0,0.0,0.0,1.986398,1.986398,200.0
147.0,0.0,0.0,0.0,0.0,0.0,200.0
148.0,0.0,0.0,0.0,0.0,0.0,200.0
149.0,0.0,0.0,0.0,0.0,0.0,200.0
150.0,0.0,0.0,0.0,0.0,0.0,200.0
151.0,0.0,0.0,0.0,0.0,0.0,200.0
152.0,0.0,0.0,0.0,0.0,2.7598848,200.0
153.0,0.0,0.0,0.0,0.0,0.0,200.0
154.0,0.0,0.0,0.0,0.0,0.0,200.0
155.0,0.0,0.0,0.0,0.0,0.0,200.0
156.0,0.0,0.0,0.0,0.0,0.0,200.0
157.0,0.0,0.0,0.0,0.0,0.0,200.0
158.0,0.0,0.0,0.0,0.0,0.0,200.0
159.0,0.0,0.0,0.0,0.0,0.0,200.0
160.0,0.0,0.0,0.0,0.24114865,4.899373,200.0
161.0,0.0,0.0,0.0,0.0,6.3710356,200.0
162.0,0.0,0.0,0.0,0.0,8.7714205,200.0
163.0,0.0,0.0,0.0,0.0,0.0,200.0
164.0,0.0,0.0,0.0,0.0,0.0,200.0
165.0,0.0,0.0,0.0,0.0,0.0,200.0
166.0,0.0,0.0,0.0,0.0,0.0,200.0
167.0,0.0,0.0,0.0,0.0,0.0,200.0
168.0,0.0,0.0,0.0,0.0,0.0,200.0
169.0,0.0,0.0,0.0,2.2540731,2.2540731,200.0
170.0,0.0,0.0,0.0,0.0,0.67672706,200.0
171.0,0.0,0.0,0.0,0.0,0.0,200.0
172.0,0.0,0.0,0.0,0.0,0.0,200.0
173.0,2.1947517,2.1947517,2.1947517,2.1947517,5.962099,200.0
174.0,0.0,0.0,0.0,0.0,5.805214,200.0
175.0,0.0,0.0,0.0,0.0,0.0,200.0
176.0,0.0,0.0,0.0,0.0,0.0,200.0
177.0,0.0,0.0,0.0,0.0,0.9684526,200.0
178.0,0.0,0.0,0.0,0.0,1.9508125,200.0
179.0,0.0,0.0,0.0,0.0,0.0,200.0
180.0,0.0,0.0,0.0,0.0,0.0,200.0
181.0,0.0,0.0,0.0,0.0,0.0,200.0
182.0,0.0,0.0,0.0,0.0,0.0,200.0
183.0,0.0,0.0,0.0,0.0,7.389425,200.0
184.0,0.0,0.0,0.0,0.0,0.0,200.0
185.0,0.0,0.0,0.0,0.0,0.0,200.0
186.0,1.2949094,1.2949094,1.5134543,1.9561081,4.9804797,200.0
187.0,0.0,0.0,0.0,0.0,0.0,200.0
188.0,0.0,0.0,0.0,0.0,0.0,200.0
189.0,0.0,0.0,0.0,0.0,0.0,200.0
190.0,0.0,0.0,0.0,0.0,0.0,200.0
191.0,1.4454207,1.4454207,1.4454207,1.4454207,2.5516589,200.0
192.0,0.0,0.0,0.0,0.0,0.0,200.0
193.0,0.0,0.0,0.0,0.0,0.0,200.0
194.0,0.0,0.0,0.0,0.0,0.0,200.0
195.0,0.0,0.0,0.0,0.0,0.0,200.0
196.0,0.0,0.0,0.0,0.0,0.0,200.0
197.0,0.0,0.0,0.0,0.0,0.0,200.0
198.0,0.0,0.0,0.0,0.4444633,2.928163,200.0
199.0,0.0,0.0,0.0,0.0,0.30053103,200.0
200.0,0.0,0.0,0.0,0.0,0.36456656,200.0
201.0,0.0,0.0,0.0,0.0,0.0,200.0
202.0,6.131048,6.131048,6.131048,6.131048,7.96809,200.0
203.0,0.0,0.0,0.0,0.0,3.0747373,200.0
204.0,0.0,0.0,0.0,0.0,4.855954,200.0
205.0,0.0,0.0,0.0,0.0,0.0,200.0
206.0,0.0,0.0,0.0,0.0,0.0,200.0
207.0,0.0,0.0,0.0,0.0,0.7787682,200.0
208.0,0.0,0.0,0.0,0.0,2.154051,200.0
209.0,0.0,0.0,0.0,0.0,0.0,200.0
210.0,0.0,0.0,0.0,0.0,0.0,200.0
211.0,0.0,0.0,0.0,0.5160377,1.914177,200.0
212.0,0.0,0.0,0.0,0.0,0.0,200.0
213.0,0.0,0.0,0.0,0.0,0.0,200.0
214.0,0.0,0.0,0.0,0.0,0.0,200.0
215.0,0.0,0.0,0.0,0.0,0.0,200.0
216.0,0.0,0.0,0.0,0.0,0.0,200.0
217.0,0.0,0.0,0.0,0.0,0.0,200.0
218.0,0.0,0.0,0.0,0.0,0.0,200.0
219.0,0.0,0.0,0.0,0.0,0.0,200.0
220.0,0.0,0.0,0.0,0.0,0.0,200.0
221.0,0.0,0.0,0.0,0.0,0.0,200.0
222.0,0.0,0.0,0.0,0.0,14.335582,200.0
223.0,0.0,0.0,0.0,0.0,0.0,200.0
224.0,0.0,0.0,0.0,0.0,0.0,200.0
225.0,0.0,0.0,0.0,0.0,0.26756084,200.0
226.0,0.0,0.0,0.0,0.0,0.0,200.0
227.0,0.0,0.0,0.0,0.0,0.0,200.0
228.0,0.0,0.0,0.0,0.0,0.0,200.0
229.0,0.0,0.0,0.0,0.0,2.444497,200.0
230.0,0.0,0.0,0.0,0.0,0.0,200.0
231.0,0.0,0.0,0.0,0.0,0.0,200.0
232.0,0.0,0.0,0.0,0.0,0.0,200.0
233.0,0.0,0.0,0.0,0.0,0.0,200.0
234.0,0.0,0.0,0.0,0.0,0.0,200.0
235.0,0.0,0.0,0.0,0.0,5.351569,200.0
236.0,0.0,0.0,0.0,0.0,0.0,200.0
237.0,0.0,0.0,0.0,0.0,0.0,200.0
238.0,0.0,0.0,0.0,0.0,0.0,200.0
239.0,0.0,0.0,0.0,0.0,1.5658569,200.0
240.0,0.0,0.0,0.0,0.0,0.0,200.0
241.0,0.0,0.0,0.0,0.0,0.0,200.0
242.0,0.0,0.0,0.0,0.0,0.0,200.0
243.0,0.0,0.0,0.0,0.0,0.0,200.0
244.0,0.0,0.0,0.0,0.0,0.0,200.0
245.0,0.0,0.0,0.0,0.0,0.0,200.0
246.0,0.0,0.0,0.0,0.0,1.4940288,200.0
247.0,0.0,0.0,0.0,0.0,0.0,200.0
248.0,0.0,0.0,0.0,0.0,4.998213,200.0
249.0,0.0,0.0,0.0,0.0,0.0,200.0
250.0,0.0,0.0,0.0,0.0,0.0,200.0
251.0,0.0,0.0,0.0,0.0,0.0,200.0
252.0,0.0,0.0,0.0,0.0,0.0,200.0
253.0,0.0,0.0,0.0,0.0,0.0,200.0
254.0,0.0,0.0,0.0,0.0,0.0,200.0
255.0,0.0,0.0,0.0,0.0,0.0,200.0
256.0,0.0,0.0,0.0,0.0,0.0,200.0
257.0,0.0,0.0,0.0,0.0,0.0,200.0
258.0,0.0,0.0,0.0,0.0,0.0,200.0
259.0,0.0,0.0,0.0,0.0,0.0,200.0
260.0,0.0,0.0,0.0,0.0,0.0,200.0
261.0,0.0,0.0,0.0,0.4302717,4.42755,200.0
262.0,0.0,0.0,0.0,0.0,0.0,200.0
263.0,0.0,0.0,0.0,0.0,0.0,200.0
264.0,0.0,0.0,0.0,0.0,0.0,200.0
265.0,0.0,0.0,0.0,0.0,0.0,200.0
266.0,0.0,0.0,0.0,0.36882174,3.7791495,200.0
267.0,0.0,0.0,0.0,0.0,0.0,200.0
268.0,0.0,0.0,0.0,0.0,0.0,200.0
269.0,0.0,0.0,0.0,0.0,0.0,200.0
270.0,0.0,0.0,0.0,0.0,0.0,200.0
271.0,2.4575937,2.4575937,2.4575937,2.7334797,2.7334797,200.0
272.0,0.0,0.0,0.0,0.0,0.0,200.0
273.0,0.0,0.0,0.0,0.052126274,0.052126274,200.0
274.0,0.0,0.0,0.0,0.0,0.0,200.0
275.0,0.0,0.0,0.0,0.0,3.3727343,200.0
276.0,0.0,0.0,0.0,0.0,0.24067697,200.0
277.0,0.0,0.0,0.0,0.0,0.0,200.0
278.0,0.0,0.0,0.0,0.0,0.0,200.0
279.0,0.0,0.0,0.0,0.0,0.0,200.0
280.0,0.0,0.0,0.0,0.0,0.0,200.0
281.0,0.6288053,0.6288053,0.6288053,0.67601156,3.79603,200.0
282.0,0.0,0.0,0.0,0.0,0.0,200.0
283.0,0.0,0.0,0.0,0.0,0.0,200.0
284.0,0.0,0.0,0.0,0.0,9.845094,200.0
285.0,0.0,0.0,0.0,0.0,0.0,200.0
286.0,0.0,0.0,0.0,0.0,0.0,200.0
287.0,0.0,0.0,0.0,0.0,0.0,200.0
288.0,0.0,0.0,0.0,0.0,0.0,200.0
289.0,0.0,0.0,0.0,0.0,0.0,200.0
290.0,0.0,0.0,0.0,0.0,0.0,200.0
291.0,0.0,0.0,0.0,0.0,0.0,200.0
292.0,0.0,0.0,0.0,0.0,0.0,200.0
293.0,0.0,0.0,0.0,0.0,4.692641,200.0
294.0,0.0,0.0,0.0,0.014286518,5.4446745,200.0
295.0,0.0,0.0,0.0,0.0,0.0,200.0
296.0,0.0,0.0,0.0,0.0,0.0,200.0
297.0,3.9550653,3.9550653,3.9550653,3.9550653,5.854622,200.0
298.0,0.0,0.0,0.0,0.0,0.0,200.0
299.0,0.0,0.0,0.0,0.0,0.0,200.0
300.0,6.7824025,6.787811,7.2209973,8.356099,8.624337,200.0
301.0,7.9867206,7.9867206,7.9867206,7.9867206,10.839695,200.0
302.0,0.0,0.0,0.0,0.0,0.0,200.0
303.0,0.0,0.0,0.0,0.0,0.0,200.0
304.0,0.0,0.0,0.0,0.0,0.0,200.0
305.0,0.0,0.0,0.0,0.0,0.0,200.0
306.0,0.0,0.0,0.0,0.0,9.474265,200.0
307.0,0.0,0.0,0.0,0.0,0.0,200.0
308.0,0.0,0.0,0.0,0.0,0.0,200.0
309.0,0.0,0.0,0.0,0.0,0.0,200.0
310.0,0.0,0.0,0.0,0.0,0.0,200.0
311.0,0.0,0.0,0.0,0.0,0.0,200.0
312.0,1.7992675,1.7992675,1.7992675,1.7992675,18.379534,200.0
313.0,0.0,0.0,0.0,0.0,0.0,200.0
314.0,0.0,0.0,0.0,0.0,0.0,200.0
315.0,0.0,0.0,0.0,0.0,0.0,200.0
316.0,0.0,0.0,0.0,10.451041,10.451041,200.0
317.0,0.0,0.0,0.0,0.0,0.0,200.0
318.0,0.0,0.0,0.0,0.0,0.0,200.0
319.0,0.0,0.0,0.0,13.6111555,13.6111555,200.0
320.0,0.0,0.0,0.0,0.0,0.0,200.0
321.0,0.0,0.0,0.0,0.0,0.0,200.0
322.0,0.0,0.0,0.0,0.0,0.0,200.0
323.0,0.0,0.0,0.0,0.0,0.0,200.0
324.0,0.0,0.0,0.0,0.0,0.0,200.0
325.0,0.0,0.0,0.0,0.0,0.0,200.0
326.0,0.0,0.0,0.0,0.0,0.0,200.0
327.0,0.0,0.0,0.0,0.0,0.0,200.0
328.0,0.0,0.0,0.0,0.0,0.0,200.0
329.0,0.0,0.0,0.0,0.0,0.0,200.0
330.0,0.0,0.0,0.0,0.0,1.6242834,200.0
331.0,0.0,0.0,0.0,0.0,0.0,200.0
332.0,0.0,0.0,0.0,0.0,0.0,200.0
333.0,0.0,0.0,0.0,0.0,0.0,200.0
334.0,0.0,0.0,0.0,0.0,0.3023107,200.0
335.0,0.0,0.0,0.0,0.0,0.0,200.0
336.0,0.0,0.0,0.0,0.0,0.0,200.0
337.0,0.0,0.0,0.0,0.0,0.0,200.0
338.0,0.0,0.0,0.0,0.0,0.0,200.0
339.0,0.0,0.0,0.0,0.0,0.0,200.0
340.0,0.0,0.0,0.0,0.0,0.0,200.0
341.0,0.0,0.0,0.0,0.0,0.0,200.0
342.0,0.0,0.0,0.0,0.0,0.0,200.0
343.0,0.0,0.0,0.0,0.0,0.0,200.0
344.0,0.0,0.0,0.0,0.0,2.3214164,200.0
345.0,0.0,0.0,0.0,0.0,0.36691535,200.0
346.0,0.0,0.0,0.0,0.0,0.0,200.0
347.0,0.0,0.0,0.0,0.0,0.0,200.0
348.0,0.0,0.0,0.0,0.0,3.625868,200.0
349.0,0.0,0.0,0.0,0.0,0.0,200.0
350.0,0.0,0.0,0.0,0.0,0.25192612,200.0
351.0,0.0,0.0,0.0,0.0,3.6494627,200.0
352.0,0.0,0.0,0.0,0.0,0.0,200.0
353.0,0.0,0.0,0.0,0.48780203,2.9150329,200.0
354.0,0.0,0.0,0.0,0.0,3.141212,200.0
355.0,0.0,0.0,0.0,0.0,0.0,200.0
356.0,3.8079824,3.8079824,3.8079824,3.8079824,6.5111265,200.0
357.0,0.0,0.0,0.0,0.0,0.971771,200.0
358.0,0.0,0.0,0.0,0.0,0.0,200.0
359.0,0.0,0.0,0.0,0.0,0.0,200.0
360.0,0.0,0.0,0.0,0.0,0.0,200.0
361.0,0.0,0.0,0.0,0.0,0.0,200.0
362.0,5.4780426,5.4780426,5.4780426,5.4780426,7.928662,200.0
363.0,19.005829,19.005829,19.005829,20.327353,22.026669,200.0
364.0,0.0,0.0,0.0,0.4646464,0.4646464,200.0
365.0,0.0,0.0,0.0,5.371567,5.371567,200.0
366.0,0.0,0.0,0.0,0.0,0.75924826,200.0
367.0,0.0,0.0,0.0,0.0,0.0,200.0
368.0,0.0,0.0,0.0,0.0,0.0,200.0
369.0,0.0,0.0,0.0,1.5815904,1.5815904,200.0
370.0,0.0,0.0,0.0,0.0,0.0,200.0
371.0,0.0,0.0,0.0,0.0,0.0,200.0
372.0,0.0,0.0,0.0,0.0,0.0,200.0
373.0,0.0,0.0,0.0,0.0,0.0,200.0
374.0,0.0,0.0,0.0,0.0,2.6343522,200.0
375.0,0.0,0.0,0.0,0.0,0.0,200.0
376.0,0.0,0.0,0.0,0.0,0.0,200.0
377.0,0.0,0.0,0.0,0.0,0.0,200.0
378.0,0.0,0.0,0.0,0.0,0.0,200.0
379.0,0.0,0.0,0.0,0.0,0.0,200.0
380.0,0.0,0.0,0.0,0.0,0.0,200.0
381.0,0.0,0.0,0.0,18.845936,18.845936,200.0
382.0,0.0,0.0,0.0,0.0,0.0,200.0
383.0,0.0,0.0,0.0,0.0,0.0,200.0
384.0,0.5079863,0.5079863,0.7416096,1.5262451,1.8917716,200.0
385.0,0.0,0.0,0.0,0.0,0.0,200.0
386.0,0.0,0.0,0.0,0.0,0.0,200.0
387.0,0.0,0.0,0.0,0.0,0.0,200.0
388.0,0.0,0.0,0.0,0.0,0.0,200.0
389.0,0.0,0.0,0.0,0.0,0.0,200.0
390.0,0.0,0.0,0.0,0.0,0.0,200.0
391.0,0.0,0.0,0.0,0.0,0.0,200.0
392.0,0.0,0.0,0.0,0.0,0.0,200.0
393.0,0.0,0.0,0.0,0.0,0.0,200.0
394.0,0.0,0.0,0.0,0.0,0.0,200.0
395.0,0.0,0.0,0.0,0.0,0.0,200.0
396.0,0.0,0.0,0.0,0.0,0.0,200.0
397.0,0.0,0.0,0.0,0.0,0.0,200.0
398.0,0.0,0.0,0.0,0.0,0.0,200.0
399.0,3.695559,3.695559,3.695559,4.0232763,6.0845866,200.0
400.0,0.0,0.0,0.0,0.0,5.018008,200.0
401.0,0.0,0.0,0.0,0.0,0.0,200.0
402.0,0.0,0.0,0.0,0.0,0.0,200.0
403.0,0.0,0.0,0.0,0.0,0.0,200.0
404.0,0.0,0.0,0.0,0.0,0.0,200.0
405.0,13.87697,13.87697,13.87697,13.87697,17.800854,200.0
406.0,0.0,0.0,0.0,0.0,8.865439,200.0
407.0,0.0,0.0,0.0,0.8660779,0.8660779,200.0
408.0,0.0,0.0,0.0,0.0,1.3462169,200.0
409.0,0.0,0.0,0.0,0.0062844753,2.5235345,200.0
410.0,0.21838093,0.21838093,0.7047014,5.4586782,10.581121,200.0
411.0,0.10036367,0.10036367,0.27177143,0.425406,2.2938445,200.0
412.0,0.0,0.0,0.0,0.0,3.5112953,200.0
413.0,0.0,0.0,0.0,0.0,0.0,200.0
414.0,0.0,0.0,0.0,0.0,0.0,200.0
415.0,0.0,0.0,0.0,0.0,15.832737,200.0
416.0,0.0,0.0,0.0,0.0,0.5940838,200.0
417.0,0.0,0.0,0.0,0.0,5.857996,200.0
418.0,0.0,0.0,0.0,0.0,0.0,200.0
419.0,0.0,0.0,0.0,0.0,4.2253447,200.0
420.0,0.0,0.0,0.0,0.0,0.0,200.0
421.0,0.0,0.0,0.0,0.0,6.3783174,200.0
422.0,0.0,0.0,0.0,0.0,0.0,200.0
423.0,0.0,0.0,0.0,0.0,0.0,200.0
424.0,0.0,0.0,0.0,0.0,0.0,200.0
425.0,0.0,0.0,0.0,0.0,0.0,200.0
426.0,0.4943538,0.4943538,0.4943538,0.4943538,5.3884106,200.0
427.0,0.0,0.0,0.0,0.0,0.0,200.0
428.0,0.0,0.0,0.0,0.0,0.0,200.0
429.0,0.0,0.0,0.0,0.0,0.0,200.0
430.0,0.0,0.0,0.0,0.0,0.0,200.0
431.0,0.0,0.0,0.0,0.040888727,0.58864754,200.0
432.0,0.0,0.0,0.0,0.0,0.0,200.0
433.0,0.0,0.0,0.0,0.0,0.0,200.0
434.0,0.0,0.0,0.0,0.0,0.0,200.0
435.0,0.0,0.0,0.0,20.262518,20.262518,200.0
436.0,0.0,0.0,0.0,0.0,7.6367617,200.0
437.0,0.0,0.0,0.0,0.0,0.17912722,200.0
438.0,1.1259989,1.1259989,1.1259989,1.1259989,2.793584,200.0
439.0,0.0,0.0,0.0,0.0,0.0,200.0
440.0,0.0,0.0,0.0,0.0,0.0,200.0
441.0,0.0,0.0,0.0,0.0,0.0,200.0
442.0,0.0,0.0,0.0,0.0,0.0,200.0
443.0,0.0,0.0,0.0,0.0,0.0,200.0
444.0,0.0,0.0,0.0,0.0,0.0,200.0
445.0,0.0,0.0,0.0,0.0,0.0,200.0
446.0,0.0,0.0,0.0,0.0,0.0,200.0
447.0,0.0,0.0,0.0,0.0,0.0,200.0
448.0,0.0,0.0,0.0,0.0,0.0,200.0
449.0,0.0,0.0,0.0,0.0,0.0,200.0
450.0,0.0,0.0,0.0,0.0,0.0,200.0
451.0,0.0,0.0,0.0,0.0,0.9621036,200.0
452.0,0.0,0.0,0.0,0.0,0.0,200.0
453.0,0.0,0.0,0.0,0.0,0.0,200.0
454.0,0.0,0.0,0.0,0.0,0.0,200.0
455.0,0.0,0.0,0.0,0.0,0.0,200.0
456.0,0.0,0.0,0.0,0.0,0.0,200.0
457.0,0.0,0.0,0.0,0.0,0.0,200.0
458.0,0.0,0.0,0.0,0.0,0.0,200.0
459.0,0.5050719,0.5050719,0.5050719,8.746745,8.746745,200.0
460.0,0.0,0.0,0.0,0.0,1.6153072,200.0
461.0,0.0,0.0,0.0,0.0,5.758236,200.0
462.0,0.0,0.0,0.0,0.0,0.0,200.0
463.0,0.0,0.0,0.0,0.0,1.9300275,200.0
464.0,0.0,0.0,0.0,0.0,0.0,200.0
465.0,0.0,0.0,0.0,0.0,0.0,200.0
466.0,0.0,0.0,0.0,0.0,5.8523293,200.0
467.0,1.0484647,1.0484647,1.0484647,1.8430498,3.4221673,200.0
468.0,0.0,0.0,0.0,0.0,0.0,200.0
469.0,0.0,0.0,0.0,0.0,3.3642855,200.0
470.0,0.0,0.0,0.0,0.0,0.0,200.0
471.0,0.0,0.0,0.0,0.0,0.0,200.0
472.0,0.0,0.0,0.0,0.0,0.0,200.0
473.0,0.0,0.0,0.0,0.0,0.12029731,200.0
474.0,0.0,0.0,0.0,0.0,0.0,200.0
475.0,0.0,0.0,0.0,0.0,0.0,200.0
476.0,0.0,0.0,0.0,0.0,0.0,200.0
477.0,0.0,0.0,0.0,0.0,0.0,200.0
478.0,2.9141438,2.9141438,2.9141438,2.9377968,19.729834,200.0
479.0,0.0,0.0,0.0,0.0,0.0,200.0
480.0,0.0,0.0,0.0,0.0,0.0,200.0
481.0,0.0,0.0,0.0,0.0,0.0,200.0
