Samples,T1,T2,T5,T10,T15,L Max
78.0,0.0,0.0,0.0,1.7012305,1.7012305,12800.0
79.0,0.0,0.0,0.0,0.0,0.0,12800.0
80.0,0.0,0.0,0.0,0.0,0.98947036,12800.0
81.0,0.0,0.0,0.0,0.0,0.0,12800.0
82.0,0.10434759,0.10434759,0.10434759,2.2976294,2.2976294,12800.0
83.0,0.0,0.0,0.0,0.0,1.1064861,12800.0
84.0,0.0,0.0,0.0,0.1634469,0.9157157,12800.0
85.0,0.0,0.0,0.0,0.0,0.0,12800.0
86.0,0.0,0.0,0.0,0.0,0.0,12800.0
87.0,20.156918,20.156918,20.156918,20.64415,21.672361,12800.0
88.0,73.2133,73.2133,73.2133,73.36986,75.529,12800.0
89.0,0.0,0.0,0.0,0.0,51.22276,12800.0
90.0,0.0,0.0,0.0,0.0,0.35938102,12800.0
91.0,0.0,0.0,0.0,0.0,0.0,12800.0
92.0,0.0,0.0,0.0,0.0,2.3647475,12800.0
93.0,4.3455105,4.3455105,4.3455105,4.3455105,16.028168,12800.0
94.0,0.0,0.0,0.0,0.0,4.2253036,12800.0
95.0,1.6350614,1.6350614,1.8065354,1.9266726,4.102928,12800.0
96.0,0.0,0.0,0.0,0.0,0.0,12800.0
97.0,0.0,0.0,0.0,0.0,0.32262412,12800.0
98.0,0.0,0.0,0.0,0.0,0.0,12800.0
99.0,7.5655184,7.5655184,7.5655184,7.5655184,17.05871,12800.0
100.0,0.0,0.0,0.0,0.36107707,8.924505,12800.0
101.0,0.0,0.0,0.0,0.0,0.0,12800.0
102.0,0.0,0.0,0.0,0.0,0.0,12800.0
103.0,0.0,0.0,0.0,0.0,0.0,12800.0
104.0,6.474448,6.474448,6.474448,6.474448,7.450575,12800.0
105.0,0.0,0.0,0.0,0.0,0.0,12800.0
106.0,0.0,0.0,0.0,0.0,0.0,12800.0
107.0,0.0,0.0,0.0,0.08789124,0.08789124,12800.0
108.0,10.033846,10.033846,10.033846,10.033846,12.594727,12800.0
109.0,0.0,0.0,0.0,0.0,0.0,12800.0
110.0,0.58594847,0.58594847,0.58594847,1.1338077,2.0655391,12800.0
111.0,0.0,0.0,0.0,0.0,21.533867,12800.0
112.0,0.0,0.0,0.0,8.223613,37.204174,12800.0
113.0,0.0,0.0,0.0,0.0,0.0,12800.0
114.0,0.0,0.0,0.0,4.049876,4.049876,12800.0
115.0,0.0,0.0,0.0,0.0,0.25242558,12800.0
116.0,0.0,0.0,0.0,0.23411179,0.23411179,12800.0
117.0,0.0,0.0,0.0,0.0,0.0,12800.0
118.0,0.0,0.0,0.0,0.5145392,4.0267415,12800.0
119.0,22.47444,22.47444,22.47444,23.9488,23.9488,12800.0
120.0,0.0,0.0,0.0,0.0,0.0,12800.0
121.0,0.0,0.0,0.0,0.0,0.0,12800.0
122.0,0.0,0.0,0.0,0.0,0.99566203,12800.0
123.0,0.0,0.0,0.0,0.0,0.0,12800.0
124.0,0.0,0.0,0.0,0.0,0.0,12800.0
125.0,0.0,0.0,0.0,0.11041188,2.8130548,12800.0
126.0,0.0,0.0,0.0,0.0,0.0,12800.0
127.0,0.0,0.0,0.0,0.0,0.0,12800.0
128.0,8.669865,8.669865,8.669865,8.957464,11.043981,12800.0
129.0,0.0,0.0,0.0,0.0,0.0,12800.0
130.0,0.0,0.0,0.0,0.0,0.79683816,12800.0
131.0,7.967149,7.967149,7.967149,9.273756,9.273756,12800.0
132.0,0.2662176,0.2662176,0.2662176,0.2662176,0.87131053,12800.0
133.0,0.0,0.0,0.0,0.0,0.0,12800.0
134.0,1.1926646,1.1926646,1.1926646,1.1926646,3.9723537,12800.0
135.0,7.262378,7.262378,7.262378,7.4377356,18.691196,12800.0
136.0,0.0,0.0,0.0,0.0,0.0,12800.0
137.0,0.0,0.0,0.0,0.0,0.0,12800.0
138.0,0.0,0.0,0.0,0.0,0.0,12800.0
139.0,0.0,0.0,0.0,0.0,0.0,12800.0
140.0,335.0083,335.28885,335.5336,335.97092,337.28558,12800.0
141.0,0.0,0.0,0.0,0.0,23.721264,12800.0
142.0,19.410463,19.410463,19.763937,19.837185,21.591698,12800.0
143.0,0.0,0.0,0.0,0.0,0.0,12800.0
144.0,114.34972,114.34972,114.34972,114.34972,155.95589,12800.0
145.0,0.0,0.0,0.0,0.0,0.7805478,12800.0
146.0,0.0,0.0,0.0,0.40450168,0.40450168,12800.0
147.0,5.234833,5.234833,5.527672,5.71537,6.9261084,12800.0
148.0,0.0,0.0,0.0,0.0,0.0,12800.0
149.0,0.0,0.0,0.0,0.24993348,1.3963388,12800.0
150.0,74.16812,74.16812,74.53858,74.80948,81.794014,12800.0
151.0,0.0,0.0,0.0,0.0,0.0,12800.0
152.0,0.0,0.0,0.0,0.0,0.6394518,12800.0
153.0,0.0,0.0,0.0,0.0,0.0,12800.0
154.0,0.0,0.0,0.0,0.0,70.00551,12800.0
155.0,0.0,0.0,0.0,0.0,0.0,12800.0
156.0,0.0,0.0,0.0,0.0,0.0,12800.0
157.0,0.0,0.0,0.0,2.7655985,2.7655985,12800.0
158.0,0.0,0.0,0.0,0.0,0.24290049,12800.0
159.0,0.0,0.0,0.0,0.0,0.0,12800.0
160.0,0.0,0.0,0.0,2.2465944,6.9945664,12800.0
161.0,0.0,0.0,0.0,0.0,0.0,12800.0
162.0,0.0,0.0,0.0,0.033623636,0.26790476,12800.0
163.0,0.0,0.0,0.89852697,1.1505705,1.1505705,12800.0
164.0,0.0,0.0,0.0,0.0,0.0,12800.0
165.0,0.0,0.0,0.0,0.0,2.1544876,12800.0
166.0,0.0,0.0,0.0,0.77722377,5.035675,12800.0
167.0,2.1399612,2.1399612,2.1399612,2.1399612,2.2756786,12800.0
168.0,0.0,0.0,0.0,1.5726635,65.86249,12800.0
169.0,0.0,0.0,0.0,0.0,0.0,12800.0
170.0,0.0,0.0,0.0,0.0,0.67142916,12800.0
171.0,0.0,0.0,0.0,0.0,0.0,12800.0
172.0,15.025936,15.025936,15.970568,16.086447,69.52472,12800.0
173.0,0.0,0.0,0.0,0.0,0.0,12800.0
174.0,2.2323365,2.2323365,2.7780962,2.7994952,3.1877518,12800.0
175.0,1.1661978,1.1661978,1.1661978,1.3786647,1.3786647,12800.0
176.0,0.0,0.0,0.0,0.39483577,2.1451042,12800.0
177.0,0.0,0.0,0.0,0.0,0.0,12800.0
178.0,0.0,0.0,0.0,0.0,9.670259,12800.0
179.0,0.0,0.0,0.0,0.0,0.0,12800.0
180.0,0.0,0.0,0.0,0.0,0.0,12800.0
181.0,2.2654943,2.4224381,2.5854788,2.8631005,3.2205286,12800.0
182.0,0.0,0.0,0.0,0.0,0.708025,12800.0
183.0,0.0,0.0,0.0,0.42105734,23.106173,12800.0
184.0,0.0,0.0,0.0,0.0,0.8283259,12800.0
185.0,0.0,0.0,0.0,0.60687315,0.60687315,12800.0
186.0,0.0,0.0,0.0,0.0,1.1973231,12800.0
187.0,0.0,0.0,0.0,0.0,19.795843,12800.0
188.0,1.7472262,1.7472262,1.7472262,1.7472262,1.979361,12800.0
189.0,0.0,0.0,0.0,0.38035032,172.17291,12800.0
190.0,0.0,0.0,0.0,0.0,21.157166,12800.0
191.0,0.0,0.0,0.0,0.0,0.0,12800.0
192.0,0.9891988,0.9891988,1.7185735,5.4569187,5.4569187,12800.0
193.0,0.0,0.0,0.0,0.0,0.0,12800.0
194.0,0.0,0.0,0.0,0.0,0.0,12800.0
195.0,0.0,0.0,0.0,0.0,0.0,12800.0
196.0,0.0,0.0,0.0,0.0,0.0,12800.0
197.0,0.0,0.0,0.0,0.0,0.0,12800.0
198.0,0.27388608,0.27388608,0.27388608,0.27388608,6.6152935,12800.0
199.0,0.0,0.0,0.0,0.0,0.0,12800.0
200.0,0.0,0.0,0.0,0.0,0.0,12800.0
201.0,0.0,0.0,0.0,0.0,0.33409947,12800.0
202.0,0.0,0.0,0.0,0.0,0.0,12800.0
203.0,0.0,0.0,0.0,0.0,0.0,12800.0
204.0,0.0,0.0,0.0,0.0,0.0,12800.0
205.0,0.0,0.0,0.0,0.0,0.0,12800.0
206.0,0.0,0.0,0.0,0.17463714,111.478714,12800.0
207.0,0.0,0.0,0.0,0.0,0.0,12800.0
208.0,0.0,0.0,0.0,0.12941277,29.85422,12800.0
209.0,0.0,0.0,0.0,0.0,0.0,12800.0
210.0,0.0,0.0,0.0,0.0,0.0,12800.0
211.0,0.0,0.0,0.0,0.0,2.2689755,12800.0
212.0,0.0,0.0,0.0,0.2305541,0.2305541,12800.0
213.0,22.351372,22.351372,22.351372,22.351372,25.053852,12800.0
214.0,0.0,0.0,0.0,0.0,0.0,12800.0
215.0,0.0,0.0,0.0,0.0,3.7346346,12800.0
216.0,0.48594415,0.48594415,0.48594415,0.69093984,2.521668,12800.0
217.0,4.529764,4.529764,4.529764,4.8217173,98.43717,12800.0
218.0,0.0,0.0,0.0,0.0,1.3008095,12800.0
219.0,0.0,0.0,0.0,0.0,0.0,12800.0
220.0,0.0,0.0,0.0,0.0,0.13472807,12800.0
221.0,0.0,0.0,0.0,0.823473,0.823473,12800.0
222.0,0.0,0.0,0.0,0.0,8.710764,12800.0
223.0,0.0,0.0,0.0,0.0,0.0,12800.0
224.0,0.0,0.0,0.0,0.0,0.0,12800.0
225.0,0.0,0.0,0.0,0.0,0.0,12800.0
226.0,0.0,0.0,0.0,0.0,21.215584,12800.0
227.0,28.324446,28.324446,28.324446,28.942986,28.976803,12800.0
228.0,0.0,0.0,0.0,0.0,0.0,12800.0
229.0,0.71806467,0.71806467,0.71806467,0.71806467,1.4553287,12800.0
230.0,0.0,0.0,0.0,0.0,0.0,12800.0
231.0,25.092253,25.092253,25.092253,25.532032,32.45713,12800.0
232.0,0.0,0.0,0.0,0.0,0.08426681,12800.0
233.0,0.0,0.0,0.0,0.0,1.3480283,12800.0
234.0,0.0,0.0,0.0,0.0,0.0,12800.0
235.0,0.0,0.0,0.0,0.0,0.0,12800.0
236.0,0.0,0.0,0.0,0.0,0.0,12800.0
237.0,0.0,0.0,0.0,0.0,0.0,12800.0
238.0,0.0,0.0,0.0,0.0,0.5302707,12800.0
239.0,334.79742,334.79742,334.79742,335.56778,338.28064,12800.0
240.0,0.0,0.0,0.0,0.0,0.0,12800.0
241.0,1.403249,1.403249,1.403249,1.403249,19.251625,12800.0
242.0,0.0,0.0,0.0,2.6639054,4.2183447,12800.0
243.0,0.0,0.0,0.0,0.0,0.0,12800.0
244.0,0.0,0.0,0.0,0.0,0.0,12800.0
245.0,0.0,0.0,0.0,0.0,0.0,12800.0
246.0,0.02367112,0.02367112,0.22400019,0.6811027,0.6811027,12800.0
247.0,0.0,0.0,0.0,0.0,0.0,12800.0
248.0,0.0,0.0,0.0,0.0,1.0094066,12800.0
249.0,0.0,0.0,0.0,0.0,0.0,12800.0
250.0,2.4506934,2.4506934,2.7544596,3.8740118,13.739218,12800.0
251.0,5.444581,5.444581,5.444581,5.444581,6.0699706,12800.0
252.0,25.34299,25.62015,25.987247,27.324951,28.315796,12800.0
253.0,0.0,0.0,0.0,0.0319525,0.0319525,12800.0
254.0,0.0,0.0,0.0,0.10389657,0.10389657,12800.0
255.0,0.0,0.0,0.0,0.0,28.31263,12800.0
256.0,0.0,0.0,0.0,0.0,2.8056738,12800.0
257.0,0.0,0.0,0.0,0.0,0.0,12800.0
258.0,58.69497,58.69497,58.69497,59.94094,61.476677,12800.0
259.0,3.986814,3.986814,4.169593,4.504693,5.085091,12800.0
260.0,133.17195,133.17195,133.17195,133.17195,133.79482,12800.0
261.0,0.0,0.0,0.0,0.0,0.0,12800.0
262.0,0.0,0.0,0.0,0.0,0.0,12800.0
263.0,0.0,0.0,0.0,0.0,0.0,12800.0
264.0,0.0,0.0,0.0,0.0,0.06971401,12800.0
265.0,0.0,0.0,0.0,0.0,0.0,12800.0
266.0,0.0,0.0,0.0,0.0,0.1876638,12800.0
267.0,0.0,0.0,0.0,0.0,1.3634139,12800.0
268.0,0.0,0.0,0.0,0.0,0.0,12800.0
269.0,114.17104,114.17104,114.17104,114.192375,115.48989,12800.0
270.0,0.0,0.0,0.0,0.0,0.18622655,12800.0
271.0,0.0,0.0,0.0,1.6917236,1.6917236,12800.0
272.0,0.0,0.0,0.0,0.0,5.8455706,12800.0
273.0,0.0,0.0,0.0,0.11171496,0.11171496,12800.0
274.0,0.0,0.0,0.0,0.0,0.0,12800.0
275.0,0.0,0.0,0.0,0.0,4.1583734,12800.0
276.0,95.13917,95.13917,95.163864,95.96325,96.824295,12800.0
277.0,0.0,0.0,0.0,0.0,0.0,12800.0
278.0,0.0,0.0,0.0,0.0,0.0,12800.0
279.0,0.0,0.0,0.0,0.0,0.0,12800.0
280.0,0.0,0.0,0.0,0.0,91.881645,12800.0
281.0,0.0,0.0,0.0,0.39977828,0.57321715,12800.0
282.0,17.607264,17.610342,17.803942,18.080893,47.28309,12800.0
283.0,0.0,0.0,0.0,0.0,0.0,12800.0
284.0,0.0,0.0,0.0,0.0,0.0,12800.0
285.0,0.0,0.0,0.0,0.0,0.0,12800.0
286.0,0.0,0.0,0.0,0.0,0.0,12800.0
287.0,0.0,0.0,0.0,0.0,1.278429,12800.0
288.0,0.0,0.0,0.0,0.0,0.0,12800.0
289.0,0.0,0.0,0.0,0.0,0.0,12800.0
290.0,3.9403825,3.9403825,4.1230245,5.5682917,8.662666,12800.0
291.0,0.0,0.0,0.0,0.0,0.49298745,12800.0
292.0,0.0,0.0,0.0,0.0,0.7078717,12800.0
293.0,0.0,0.0,0.0,0.0,0.0,12800.0
294.0,0.0,0.0,0.0,0.0,0.0,12800.0
295.0,0.0,0.0,0.0,0.0,0.0,12800.0
296.0,0.0,0.0,0.0,0.0,13.582704,12800.0
297.0,0.0,0.0,0.0,0.0,0.0,12800.0
298.0,0.0,0.0,0.0,1.0849185,72.10778,12800.0
299.0,6.891613,6.891613,7.1614127,7.47204,7.9775267,12800.0
300.0,1.1807511,1.1807511,1.3480663,1.7791831,1.7791831,12800.0
301.0,0.0,0.0,0.0,0.0,0.0,12800.0
302.0,0.0,0.0,0.0,0.0,0.0,12800.0
303.0,6.156413,6.156413,7.414844,7.414844,8.509851,12800.0
304.0,0.0,0.0,0.0,0.0,3.7677503,12800.0
305.0,0.0,0.0,0.0,0.0,0.0,12800.0
306.0,0.0,0.0,0.0,0.0,0.0,12800.0
307.0,0.0,0.0,0.0,0.0,2.3545716,12800.0
308.0,0.0,0.0,0.0,0.0,0.0,12800.0
309.0,0.0,0.0,0.0,0.0,0.0,12800.0
310.0,0.0,0.0,0.0,0.0,0.41012636,12800.0
311.0,66.31699,66.31699,66.74631,66.871475,66.871475,12800.0
312.0,1.3985549,1.3985549,1.3985549,1.6102439,1.6102439,12800.0
313.0,19.32762,19.32762,19.32762,19.597147,29.24038,12800.0
314.0,0.0,0.0,0.0,0.0,0.0,12800.0
315.0,0.0,0.0,0.0,0.0,0.0,12800.0
316.0,0.0,0.0,0.0,0.0,0.0,12800.0
317.0,22.329952,22.329952,22.329952,23.831718,23.831718,12800.0
318.0,0.0,0.0,0.0,0.0,1.0056813,12800.0
319.0,0.0,0.0,0.0,0.0,0.119579166,12800.0
320.0,0.0,0.0,0.0,0.10665141,0.48000598,12800.0
321.0,0.0,0.0,0.0,0.0,0.0,12800.0
322.0,5.745326,5.745326,5.745326,5.745326,10.004535,12800.0
323.0,2.0263972,2.0263972,2.0263972,2.0263972,2.5006561,12800.0
324.0,0.0,0.0,0.0,0.0,0.0,12800.0
325.0,1.7329962,1.7329962,1.7329962,2.0243664,27.756361,12800.0
326.0,0.0,0.0,0.0,0.0,0.0,12800.0
327.0,0.0,0.0,0.0,0.0050142705,1.6827432,12800.0
328.0,0.0,0.0,0.0,0.0,0.0,12800.0
329.0,16.937046,16.937046,16.937046,16.937046,18.335615,12800.0
330.0,0.0,0.0,0.0,0.0,0.0,12800.0
331.0,0.0,0.0,0.0,0.0,0.0,12800.0
332.0,1.2982031,1.2982031,1.2982031,1.585939,7.429436,12800.0
333.0,0.0,0.0,0.0,0.0,0.0,12800.0
334.0,0.0,0.0,0.0,0.0,0.0,12800.0
335.0,0.0,0.0,0.0,0.0,0.0,12800.0
336.0,0.0,0.0,0.0,0.0,0.0,12800.0
337.0,0.0,0.0,0.0,0.0,0.0,12800.0
338.0,0.0,0.0,0.0,0.0,0.0,12800.0
339.0,21.845793,21.845793,22.078224,22.262026,22.80778,12800.0
340.0,0.0,0.0,0.0,0.0,0.0,12800.0
341.0,0.0,0.0,0.0,0.45564634,1.1153631,12800.0
342.0,0.0,0.0,0.0,0.0,0.0,12800.0
343.0,0.5963565,0.5963565,0.5963565,0.99520886,4.8352876,12800.0
344.0,0.0,0.0,0.0,0.0,0.0,12800.0
345.0,0.0,0.0,0.0,0.0,0.0,12800.0
346.0,267.114,267.114,267.6446,267.71417,268.5744,12800.0
347.0,0.0,0.0,0.0,0.0,0.0,12800.0
348.0,0.0,0.0,0.0,0.0,6.654942,12800.0
349.0,0.0,0.0,0.0,0.0,0.0,12800.0
350.0,0.0,0.0,0.0,0.0,0.0,12800.0
351.0,0.0,0.0,0.0555045,1.3496134,3.2973778,12800.0
352.0,0.0,0.0,0.0,0.0,0.4286583,12800.0
353.0,0.0,0.0,0.0,0.0,0.0,12800.0
354.0,17.527203,17.527203,17.549736,18.032904,26.184267,12800.0
355.0,1.3081684,1.3081684,1.62784,1.6841164,2.9171429,12800.0
356.0,2.5542686,2.5542686,2.561599,2.994242,4.120719,12800.0
357.0,0.0,0.0,0.0,0.0,6.988539,12800.0
358.0,2.9892495,2.9892495,2.9892495,3.8308482,3.8308482,12800.0
359.0,0.0,0.0,0.0,0.0,0.0,12800.0
360.0,0.6260698,0.6260698,0.6260698,0.6260698,1.1677635,12800.0
361.0,0.0,0.0,0.0,0.0,0.0,12800.0
362.0,0.0,0.0,0.0,0.0,0.0,12800.0
363.0,6.57392,6.57392,6.57392,6.727889,8.660479,12800.0
364.0,0.9805385,0.9805385,0.9805385,0.9805385,8.383464,12800.0
365.0,242.60735,242.60735,242.88748,243.54312,244.10393,12800.0
366.0,0.0,0.0,0.0,0.0,0.0,12800.0
367.0,0.0,0.0,0.0,0.0,0.0,12800.0
368.0,0.0,0.0,0.0,0.0,0.0,12800.0
369.0,11.024471,11.075275,11.15481,14.521122,23.577036,12800.0
370.0,292.19485,292.19485,292.4289,293.18353,293.35742,12800.0
371.0,0.0,0.0,0.0,0.0,0.0,12800.0
372.0,2.2408233,2.2408233,2.2408233,3.5066388,3.5066388,12800.0
373.0,0.0,0.0,0.0,0.0,31.624302,12800.0
374.0,0.0,0.0,0.0,0.0,0.93886936,12800.0
375.0,0.0,0.0,0.0,0.0,0.0,12800.0
376.0,0.0,0.0,0.0,0.0,0.0,12800.0
377.0,0.0,0.0,0.0,0.0,0.0,12800.0
378.0,0.0,0.0,0.0,0.0,0.0,12800.0
379.0,0.116469204,0.116469204,0.116469204,0.116469204,19.662575,12800.0
380.0,0.0,0.0,0.0,0.0,0.0,12800.0
381.0,0.6705618,0.6705618,0.6705618,0.6705618,0.8957722,12800.0
382.0,0.0,0.0,0.0,0.0,0.0,12800.0
383.0,0.0,0.0,0.0,0.0,0.43962014,12800.0
384.0,0.0,0.0,0.0,0.0,1.1376351,12800.0
385.0,12.471894,12.471894,13.416663,13.850775,13.850775,12800.0
386.0,0.0,0.0,0.0,0.0,0.0,12800.0
387.0,0.0,0.0,0.0,0.0,18.358913,12800.0
388.0,0.0,0.0,0.0,0.0,0.0,12800.0
389.0,0.0,0.0,0.0,0.0,0.0,12800.0
390.0,0.0,0.0,0.0,0.0,0.0,12800.0
391.0,0.12483132,0.12483132,0.12483132,0.12483132,170.71288,12800.0
392.0,8.380499,8.380499,8.833995,9.02085,18.66534,12800.0
393.0,51.455627,51.455627,52.039753,52.539425,52.539425,12800.0
394.0,0.0,0.0,0.0,0.0,2.826251,12800.0
395.0,0.0,0.0,0.0,0.0,0.0,12800.0
396.0,0.0,0.0,0.0,0.0,0.5345904,12800.0
397.0,0.0,0.0,0.0,0.0,0.0,12800.0
398.0,0.23188213,0.23188213,0.23188213,0.8783319,3.670485,12800.0
399.0,127.36411,127.36411,127.36411,127.9413,128.40631,12800.0
400.0,0.0,0.0,0.0,0.0,0.0,12800.0
401.0,0.0,0.0,0.0,0.0,5.215584,12800.0
402.0,0.9777277,0.9777277,0.9777277,0.9777277,2.5334516,12800.0
403.0,0.0,0.0,0.7790235,2.1796954,2.1796954,12800.0
404.0,0.0,0.0,0.0,0.0,0.0,12800.0
405.0,5.8359833,5.8359833,5.8359833,25.424856,25.424856,12800.0
406.0,152.30876,152.30876,152.38945,152.42252,152.42252,12800.0
407.0,0.0,0.0,0.0,0.0,0.0,12800.0
408.0,0.492571,0.492571,0.6454041,1.8126819,1.8126819,12800.0
409.0,0.0,0.0,0.0,0.0,0.8188455,12800.0
410.0,0.0,0.0,0.0,0.0,0.0,12800.0
411.0,0.0,0.0,0.0,0.0,0.0,12800.0
412.0,0.0,0.0,0.0,0.0,0.0,12800.0
413.0,5.45172,5.45172,5.8809805,6.9364653,6.9364653,12800.0
414.0,0.0,0.0,0.0,0.0,1.5845542,12800.0
415.0,2.2342153,2.2342153,2.2519774,2.8002648,3.3125668,12800.0
416.0,0.0,0.0,0.0,0.0,12.177821,12800.0
417.0,0.0,0.0,0.0,0.0,0.0,12800.0
418.0,0.0,0.0,0.0,0.0,0.0,12800.0
419.0,37.322544,37.322544,38.050247,38.050247,38.153843,12800.0
420.0,3.4426222,3.4426222,3.4426222,3.4426222,8.783308,12800.0
421.0,0.0,0.0,0.0,0.0,27.6819,12800.0
422.0,0.0,0.0,0.0,0.0,0.0,12800.0
423.0,0.0,0.0,0.0,0.0,0.0,12800.0
424.0,75.48834,75.48834,76.22218,76.22578,76.46116,12800.0
425.0,0.0,0.0,0.0,0.0,1.0926142,12800.0
426.0,0.0,0.0,0.0,0.14199024,5.747543,12800.0
427.0,0.67289054,0.67289054,0.67289054,1.6724718,4.8218884,12800.0
428.0,0.0,0.0,0.0,0.0,0.9122369,12800.0
429.0,0.0,0.0,0.0,0.0,0.0,12800.0
430.0,0.0,0.0,0.0,0.0,1.1451051,12800.0
431.0,0.0,0.0,0.0,0.0,0.0,12800.0
432.0,0.0,0.0,0.0,0.0,3.6428604,12800.0
433.0,0.0,0.0,0.0,0.0,0.0,12800.0
434.0,0.0,0.0,0.0,0.0,0.0,12800.0
435.0,0.0,0.0,0.0,0.0,0.0,12800.0
436.0,0.0,0.0,0.0,0.0,5.719933,12800.0
437.0,0.0,0.0,0.0,0.0,0.0,12800.0
438.0,0.0,0.0,0.0,0.0,0.0,12800.0
439.0,0.19574833,0.19574833,0.19574833,0.19574833,2.2181764,12800.0
440.0,30.766394,30.766394,31.117113,32.693798,32.693798,12800.0
441.0,0.0,0.0,0.0,0.0,0.0,12800.0
