Samples,T1,T2,T5,T10,T15,L Max
77124.0,7.1558867,7.1558867,7.1558867,7.1558867,53.201447,3200.0
77125.0,6.869507,6.869507,7.1742554,7.973979,7.973979,3200.0
77126.0,0.0,0.0,0.0,0.0,0.0,3200.0
77127.0,0.0,0.0,0.0,0.0,0.0,3200.0
77128.0,46.686813,46.855827,47.4681,47.541386,68.16736,3200.0
77129.0,0.0,0.0,0.0,0.0,0.0,3200.0
77130.0,51.36025,51.36025,51.36025,51.973125,52.476776,3200.0
77131.0,0.0,0.0,0.0,0.0,0.0,3200.0
77132.0,0.0,0.0,0.0,5.915178,5.915178,3200.0
77133.0,0.0,0.0,0.0,0.0,0.0,3200.0
77134.0,0.0,0.0,0.0,0.0,0.0,3200.0
77135.0,0.0,0.0,0.0,0.0,0.0,3200.0
77136.0,0.0,0.0,0.0,0.0,0.0,3200.0
77137.0,7.7102585,7.7102585,7.7102585,7.7102585,82.00137,3200.0
77138.0,0.0,0.0,0.0,0.0,0.57242274,3200.0
77139.0,0.76261705,0.76261705,0.76261705,0.76261705,1.8946049,3200.0
77140.0,0.0,0.0,0.0,0.0,1.1407933,3200.0
77141.0,0.0,0.0,0.0,0.0,0.0,3200.0
77142.0,0.0,0.0,0.0,0.0,27.891796,3200.0
77143.0,0.0,0.0,0.0,0.0,0.0,3200.0
77144.0,0.0,0.0,0.0,0.0,0.0,3200.0
77145.0,0.0,0.0,0.0,0.0,0.0,3200.0
77146.0,0.0,0.0,0.0,0.0,2.615315,3200.0
77147.0,0.0,0.0,0.0,0.0,0.0,3200.0
77148.0,0.0,0.0,0.0,0.0,0.0,3200.0
77149.0,0.0,0.0,0.035738677,0.044723183,2.9517877,3200.0
77150.0,1.9277081,1.9277081,2.3663254,4.495532,4.495532,3200.0
77151.0,0.0,0.0,0.0,0.0,0.0,3200.0
77152.0,0.0,0.0,0.0,0.0,4.4674473,3200.0
77153.0,0.0,0.0,0.0,0.0,0.0,3200.0
77154.0,0.0,0.0,0.0,0.0,0.0,3200.0
77155.0,0.6853173,0.6853173,0.6853173,2.055837,2.055837,3200.0
77156.0,0.0,0.0,0.0,0.0,0.0,3200.0
77157.0,0.0,0.0,0.0,0.0,0.0,3200.0
77158.0,0.0,0.0,0.0,0.0,0.0,3200.0
77159.0,0.18937296,0.18937296,0.22329122,1.105826,4.1016626,3200.0
77160.0,0.0,0.0,0.0,0.0,0.0,3200.0
77161.0,0.0,0.0,0.0,0.0,0.0,3200.0
77162.0,0.0,0.0,0.0,0.0,0.0,3200.0
77163.0,0.0,0.0,0.0,0.0,0.0,3200.0
77164.0,0.0,0.0,0.0,0.0,0.0,3200.0
77165.0,0.0,0.0,0.0,0.0,0.0,3200.0
77166.0,0.0,0.0,0.0,0.0,0.0,3200.0
77167.0,132.17873,132.17873,132.17873,132.69965,133.21109,3200.0
77168.0,0.0,0.0,0.0,0.0,0.0,3200.0
